id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal,hairGroup,eyesGroup,beardGroup,backgroundColor,skullColor,bonesColor,beardColor,eyesColor,hairColor,base_count,color_count,fastKick,ironFists,skill_count,match_code,match_desc
3717,25,Slilraomfou,87,13,122,64,6,10,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,10,4,4,2,8,2,False,False,False,False,False,False,True,9,6,2,#20c997,#607d8b,,,#2196f3,,5,3,True,True,3,0,
3718,16,Ghouszaurnouh,32,12,122,12,6,8,3,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,9,6,1,9,3,3,False,False,False,False,True,False,False,9,3,2,#f8f0fc,#795548,#ffeb3b,,#263238,,6,3,False,True,2,0,
3719,15,Zosauc,51,8,122,27,4,4,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,7,4,6,7,1,6,False,False,False,False,False,True,False,9,4,0,#5f3dc4,#cddc39,,#212121,#ffcdd2,,6,4,True,False,2,0,
3720,12,Althett,100,1,53,77,3,4,4,8,['LIGHTNING_LORD'],0,False,10,6,8,2,8,6,False,False,False,False,True,False,False,0,7,2,#2f9e44,#e91e63,#ffc107,,#673ab7,#00bcd4,7,5,False,False,1,0,
3721,11,Thrigrikourth,128,13,55,83,4,3,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,3,8,14,13,2,1,False,False,False,False,False,True,False,0,7,0,#fd7e14,#607d8b,,#37474f,#cddc39,#4caf50,7,5,True,False,2,0,
3722,22,Vromoississ,49,1,65,71,6,0,15,8,['FAST_KICK'],0,False,14,14,1,6,1,6,False,False,False,False,False,False,False,5,6,2,#7048e8,#e91e63,,,#ff5722,#9c27b0,6,4,True,False,1,0,
3723,22,Drordaott,62,10,35,34,1,3,15,8,['FAST_KICK'],0,False,18,12,1,6,2,2,False,False,False,False,False,False,False,4,2,2,#e7f5ff,#ff9800,,,#9c27b0,#673ab7,6,4,True,False,1,0,
3724,22,Chirka,130,3,99,3,5,2,15,8,['FAST_KICK'],0,False,10,9,4,5,12,1,False,False,False,False,False,False,False,7,3,2,#e8590c,#673ab7,,,#00bcd4,#00bcd4,6,3,True,False,1,1,eyes=hair
3725,12,Benturchon,38,6,32,58,5,4,8,8,['FIRE_LORD'],0,False,8,10,2,6,9,5,True,False,False,False,False,False,False,3,5,2,#be4bdb,#009688,#f44336,,#f44336,#263238,7,3,False,False,1,1,bones=eyes
3726,25,Ghurzhiojouc,47,12,122,12,3,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,5,1,10,3,3,False,False,False,False,False,False,True,9,3,2,#845ef7,#795548,,,#263238,,5,2,True,True,3,0,
3727,22,Bonthir,122,1,11,61,6,9,15,8,['FAST_KICK'],0,False,8,12,2,12,1,6,False,False,False,False,False,False,False,1,6,2,#fff4e6,#e91e63,,,#9c27b0,#ffeb3b,6,4,True,False,1,0,
3728,25,Sommirzhott,50,9,122,30,4,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,8,5,8,1,1,False,False,False,False,False,False,True,9,2,2,#6741d9,#ffeb3b,,,#546e7a,,5,3,True,True,3,0,
3729,22,Throumleas,128,0,28,78,6,6,15,8,['FAST_KICK'],0,False,6,17,1,13,1,4,False,False,False,False,False,False,False,2,7,2,#fd7e14,#f44336,,,#3f51b5,#ffc107,6,4,True,False,1,0,
3730,22,Dhaakio,20,6,100,26,6,2,15,8,['FAST_KICK'],0,False,3,12,3,8,12,2,False,False,False,False,False,False,False,7,4,2,#e03131,#009688,,,#ff9800,#009688,6,3,True,False,1,1,skull=hair
3731,22,Hoirlaabroi,5,8,89,46,5,10,15,8,['FAST_KICK'],0,False,9,11,8,12,1,1,False,False,False,False,False,False,False,6,5,2,#dee2e6,#cddc39,,,#9c27b0,#ffc107,6,4,True,False,1,0,
3732,22,Aorreniac,83,14,119,30,7,6,15,8,['FAST_KICK'],0,False,7,9,7,11,6,1,False,False,False,False,False,False,False,8,2,2,#c3fae8,#ffffff,,,#546e7a,#ffc107,6,4,True,False,1,0,
3733,11,Vrorkeku,10,4,111,50,5,3,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,17,8,5,2,6,2,False,False,False,False,False,True,False,8,5,0,#343a40,#3f51b5,,#455a64,#00bcd4,#673ab7,7,5,True,False,2,0,
3734,22,Dharia,75,2,59,52,3,3,15,8,['FAST_KICK'],0,False,8,9,8,7,8,1,False,False,False,False,False,False,False,0,5,2,#66d9e8,#9c27b0,,,#4caf50,#ff5722,6,4,True,False,1,0,
3735,15,Sthrengalthal,56,2,122,39,5,0,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,12,4,5,7,1,2,False,False,False,False,False,True,False,9,2,1,#748ffc,#9c27b0,,#212121,#cddc39,,6,4,True,False,2,0,
3736,25,Undraunte,44,13,122,11,1,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,6,3,6,3,3,False,False,False,False,False,False,True,9,0,2,#d0bfff,#607d8b,,,,,5,2,True,True,3,0,
3737,5,Glaphoukri,91,6,122,73,7,4,10,0,"['FIRE_LORD', 'ARCHMAGE']",0,False,3,7,3,3,12,2,True,False,False,False,False,True,False,9,6,0,#087f5b,#009688,#9c27b0,#37474f,#f44336,,7,5,False,False,2,0,
3738,22,Sthiuko,65,9,118,46,0,5,15,8,['FAST_KICK'],0,False,12,7,4,13,2,2,False,False,False,False,False,False,False,8,5,2,#74c0fc,#ffeb3b,,,#9c27b0,#ffeb3b,6,3,True,False,1,1,skull=hair
3739,25,Vroikherth,64,9,122,80,6,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,2,4,6,8,2,False,False,False,False,False,False,True,9,7,2,#a5d8ff,#ffeb3b,,,#00bcd4,,5,3,True,True,3,0,
3740,11,Sthrudruutt,49,0,109,85,1,2,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,8,16,1,8,1,8,False,False,False,False,False,True,False,8,7,1,#7048e8,#f44336,,#455a64,#ffc107,#e91e63,7,5,True,False,2,0,
3741,25,Ghaoshoublow,33,1,122,38,5,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,6,6,2,2,6,False,False,False,False,False,False,True,9,2,2,#f3d9fa,#e91e63,,,#4caf50,,5,3,True,True,3,0,
3742,11,Gesthuuh,12,7,64,54,2,8,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,2,10,8,10,2,8,False,False,False,False,False,True,False,5,5,0,#fff5f5,#4caf50,,#455a64,#ffeb3b,#e91e63,7,5,True,False,2,0,
3743,25,Kukre,117,3,122,25,3,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,8,4,12,1,1,False,False,False,False,False,False,True,9,4,2,#fcc419,#673ab7,,,#ffeb3b,,5,3,True,True,3,0,
3744,5,Sthourniodhaoh,1,12,122,58,1,4,3,5,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,3,8,1,11,3,5,False,False,False,False,True,True,False,9,5,1,#000000,#795548,#ffeb3b,#37474f,#f44336,,7,5,False,False,2,0,
3745,22,Shressaaz,9,5,116,58,0,6,15,8,['FAST_KICK'],0,False,9,9,9,5,4,4,False,False,False,False,False,False,False,8,5,2,#495057,#03a9f4,,,#f44336,#8bc34a,6,4,True,False,1,0,
3746,22,Ghezin,71,14,104,36,7,8,15,8,['FAST_KICK'],0,False,15,5,3,9,4,4,False,False,False,False,False,False,False,7,2,2,#1864ab,#ffffff,,,#2196f3,#ffc107,6,4,True,False,1,0,
3747,22,Hauthiuziah,29,1,89,35,1,2,15,8,['FAST_KICK'],0,False,10,10,1,6,1,14,False,False,False,False,False,False,False,6,2,2,#d6336c,#e91e63,,,#3f51b5,#ffc107,6,4,True,False,1,0,
3748,22,Dozzu,53,7,39,44,2,3,15,8,['FAST_KICK'],0,False,11,1,11,7,8,2,False,False,False,False,False,False,False,4,5,2,#dbe4ff,#4caf50,,,#ffffff,#00bcd4,6,4,True,False,1,0,
3749,16,Stiussioz,84,0,122,29,7,0,9,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,4,7,4,7,6,2,False,True,False,False,False,False,False,9,4,2,#96f2d7,#f44336,#e91e63,,#ffffff,,6,4,False,True,2,0,
3750,22,Drinac,5,10,8,64,2,5,15,8,['FAST_KICK'],0,False,10,9,4,7,8,2,False,False,False,False,False,False,False,1,6,2,#dee2e6,#ff9800,,,#2196f3,#009688,6,4,True,False,1,0,
3751,25,Zanuxtrautt,68,13,122,60,6,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,11,5,3,1,2,8,False,False,False,False,False,False,True,9,6,2,#228be6,#607d8b,,,#e91e63,,5,3,True,True,3,0,
3752,25,Sthihloith,131,6,122,38,1,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,5,8,7,8,1,False,False,False,False,False,False,True,9,2,2,#d9480f,#009688,,,#4caf50,,5,3,True,True,3,0,
3753,22,Diukhionthen,68,2,46,1,0,8,15,8,['FAST_KICK'],0,False,19,7,1,3,2,8,False,False,False,False,False,False,False,4,3,2,#228be6,#9c27b0,,,#9c27b0,#ffcdd2,6,3,True,False,1,1,skull=eyes
3754,11,Chorchaatren,1,3,82,8,7,10,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,12,9,1,9,5,5,False,False,False,False,False,True,False,6,3,0,#000000,#673ab7,,#455a64,#ff5722,#2196f3,7,5,True,False,2,0,
3755,22,Ghoibous,59,10,33,15,2,2,15,8,['FAST_KICK'],0,False,11,8,3,10,1,8,False,False,False,False,False,False,False,4,1,2,#4263eb,#ff9800,,,#ffffff,#e91e63,6,4,True,False,1,0,
3756,22,Thruukhokhion,4,13,120,37,0,1,15,8,['FAST_KICK'],0,False,9,7,9,3,6,6,False,False,False,False,False,False,False,8,2,2,#e9ecef,#607d8b,,,#00bcd4,#ffcdd2,6,4,True,False,1,0,
3757,22,Froicoin,112,7,75,72,2,9,15,8,['FAST_KICK'],0,False,1,9,9,13,2,6,False,False,False,False,False,False,False,5,6,2,#fff9db,#4caf50,,,#ffcdd2,#ff5722,6,4,True,False,1,0,
3758,12,Sthriorseagnel,47,11,16,10,3,5,2,8,['LIGHTNING_LORD'],0,False,9,15,3,11,1,2,False,False,False,False,True,False,False,1,3,2,#845ef7,#ff5722,#cddc39,,#ffffff,#f44336,7,5,False,False,1,0,
3759,12,Sthoxtrugrerm,72,14,106,68,0,6,14,8,['ICE_LORD'],0,False,6,1,11,10,6,6,False,False,True,False,False,False,False,7,6,2,#e3fafc,#ffffff,#00bcd4,,#cddc39,#ffcdd2,7,5,False,False,1,0,
3760,5,Irchutt,56,9,122,56,4,3,12,1,"['ARCHMAGE', 'ICE_LORD']",0,False,6,9,2,11,1,2,False,False,True,False,False,True,False,9,5,0,#748ffc,#ffeb3b,#3f51b5,#263238,#ff5722,,7,4,False,False,2,0,
3761,22,Srolfek,61,5,96,64,6,5,15,8,['FAST_KICK'],0,False,24,5,1,1,4,6,False,False,False,False,False,False,False,7,6,2,#364fc7,#03a9f4,,,#2196f3,#673ab7,6,4,True,False,1,0,
3762,16,Yadraxxo,13,13,122,84,5,0,1,8,"['POISON_LORD', 'IRON_FISTS']",0,False,3,11,5,9,1,2,False,False,False,True,False,False,False,9,7,2,#ffe3e3,#607d8b,#4caf50,,#ffeb3b,,6,4,False,True,2,0,
3763,12,Bheaxha,58,11,15,49,5,4,5,8,['FIRE_LORD'],0,False,13,8,1,6,2,10,True,False,False,False,False,False,False,1,5,2,#4c6ef5,#ff5722,#ff5722,,#2196f3,#ffcdd2,7,4,False,False,1,1,skull=bones
3764,22,Muustrunuu,76,1,28,55,1,7,15,8,['FAST_KICK'],0,False,4,12,2,10,6,6,False,False,False,False,False,False,False,2,5,2,#3bc9db,#e91e63,,,#ff9800,#ffc107,6,4,True,False,1,0,
3765,12,Dhigniusho,122,4,113,74,6,3,5,8,['FIRE_LORD'],0,False,15,6,3,10,2,4,True,False,False,False,False,False,False,8,7,2,#fff4e6,#3f51b5,#ff5722,,#ffffff,#2196f3,7,5,False,False,1,0,
3766,22,Kiddaa,21,8,89,44,0,4,15,8,['FAST_KICK'],0,False,3,11,8,16,1,2,False,False,False,False,False,False,False,6,5,2,#c92a2a,#cddc39,,,#ffffff,#ffc107,6,4,True,False,1,0,
3767,25,Plaxxao,6,10,122,11,5,5,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,8,3,10,3,3,False,False,False,False,False,False,True,9,0,2,#ced4da,#ff9800,,,,,5,2,True,True,3,0,
3768,22,Wraabboutas,58,11,36,27,3,9,15,8,['FAST_KICK'],0,False,13,9,1,7,1,10,False,False,False,False,False,False,False,4,4,2,#4c6ef5,#ff5722,,,#ffcdd2,#3f51b5,6,4,True,False,1,0,
3769,22,Hiodroith,87,7,62,38,6,10,15,8,['FAST_KICK'],0,False,1,1,13,9,13,3,False,False,False,False,False,False,False,5,2,2,#20c997,#4caf50,,,#4caf50,#263238,6,2,True,False,1,1,skull=eyes
3770,2,Breazzaz,62,1,95,29,6,7,8,6,"['FIRE_LORD', 'ARCHMAGE']",0,False,17,5,3,5,2,8,True,False,False,False,False,True,False,7,4,1,#e7f5ff,#e91e63,#f44336,#263238,#ffffff,#9c27b0,8,5,False,False,2,0,
3771,22,Ghidruzzauc,6,2,49,65,1,3,15,8,['FAST_KICK'],0,False,17,9,5,3,6,1,False,False,False,False,False,False,False,0,6,2,#ced4da,#9c27b0,,,#00bcd4,#9c27b0,6,3,True,False,1,1,skull=hair
3772,22,Ghaullakion,29,2,103,56,2,9,15,8,['FAST_KICK'],0,False,8,13,2,11,1,6,False,False,False,False,False,False,False,7,5,2,#d6336c,#9c27b0,,,#ff5722,#ffeb3b,6,4,True,False,1,0,
3773,22,Ghoithin,108,12,6,82,3,4,15,8,['FAST_KICK'],0,False,9,2,11,12,4,2,False,False,False,False,False,False,False,1,7,2,#82c91e,#795548,,,#4caf50,#03a9f4,6,4,True,False,1,0,
3774,22,Arzos,34,14,3,30,2,10,15,8,['FAST_KICK'],0,False,18,11,6,5,1,1,False,False,False,False,False,False,False,1,2,2,#eebefa,#ffffff,,,#546e7a,#673ab7,6,4,True,False,1,0,
3775,16,Drothuroz,54,8,122,47,4,3,7,8,"['POISON_LORD', 'IRON_FISTS']",0,False,12,5,5,6,1,2,False,False,False,True,False,False,False,9,5,2,#bac8ff,#cddc39,#000000,,#673ab7,,6,4,False,True,2,0,
3776,22,Lliubroih,28,7,74,40,3,6,15,8,['FAST_KICK'],0,False,2,9,8,13,2,6,False,False,False,False,False,False,False,5,2,2,#e64980,#4caf50,,,#ffeb3b,#ffc107,6,4,True,False,1,0,
3777,22,Tundroummuh,12,7,28,35,0,6,15,8,['FAST_KICK'],0,False,6,12,6,10,2,4,False,False,False,False,False,False,False,2,2,2,#fff5f5,#4caf50,,,#3f51b5,#ffc107,6,4,True,False,1,0,
3778,12,Joulfea,70,7,75,35,0,4,14,8,['ICE_LORD'],0,False,12,7,6,7,4,4,False,False,True,False,False,False,False,5,2,2,#1971c2,#4caf50,#00bcd4,,#3f51b5,#ff5722,7,5,False,False,1,0,
3779,22,Coulthiubhuus,81,5,17,38,5,2,15,8,['FAST_KICK'],0,False,8,1,8,6,13,5,False,False,False,False,False,False,False,2,2,2,#0b7285,#03a9f4,,,#4caf50,#263238,6,3,True,False,1,0,
3780,22,Ukno,44,7,89,88,1,10,15,8,['FAST_KICK'],0,False,6,14,6,10,2,2,False,False,False,False,False,False,False,6,7,2,#d0bfff,#4caf50,,,#f44336,#ffc107,6,4,True,False,1,0,
3781,22,Marnoi,51,9,105,18,7,2,15,8,['FAST_KICK'],0,False,8,13,2,11,1,6,False,False,False,False,False,False,False,7,4,2,#5f3dc4,#ffeb3b,,,#e91e63,#ff5722,6,4,True,False,1,0,
3782,22,Jomar,109,13,91,60,3,0,15,8,['FAST_KICK'],0,False,6,6,9,7,1,12,False,False,False,False,False,False,False,6,6,2,#74b816,#607d8b,,,#e91e63,#ffcdd2,6,4,True,False,1,0,
3783,15,Friaddaa,5,9,122,39,5,3,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,3,5,10,12,1,1,False,False,False,False,False,True,False,9,2,0,#dee2e6,#ffeb3b,,#263238,#cddc39,,6,3,True,False,2,0,
3784,25,Xoicao,78,9,122,31,4,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,2,7,10,6,1,False,False,False,False,False,False,True,9,2,2,#15aabf,#ffeb3b,,,#ffffff,,5,3,True,True,3,0,
3785,22,Iubusaoh,77,4,61,60,1,4,15,8,['FAST_KICK'],0,False,12,5,2,1,6,14,False,False,False,False,False,False,False,0,6,2,#22b8cf,#3f51b5,,,#e91e63,#e91e63,6,3,True,False,1,1,eyes=hair
3786,25,Rurzhiulthez,20,5,122,76,4,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,9,1,3,2,4,False,False,False,False,False,False,True,9,7,2,#e03131,#03a9f4,,,#9c27b0,,5,3,True,True,3,0,
3787,22,Hiogiaddu,67,8,114,64,1,9,15,8,['FAST_KICK'],0,False,14,1,7,5,10,4,False,False,False,False,False,False,False,8,6,2,#339af0,#cddc39,,,#2196f3,#00bcd4,6,4,True,False,1,0,
3788,5,Bixhiulthu,92,9,122,74,5,8,5,0,"['FIRE_LORD', 'ARCHMAGE']",0,False,3,2,11,12,2,1,True,False,False,False,False,True,False,9,7,0,#ebfbee,#ffeb3b,#ff5722,#37474f,#ffffff,,7,5,False,False,2,0,
3789,26,Lluudriubba,78,5,122,78,3,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,14,1,2,1,8,4,False,False,False,False,False,False,True,9,7,2,#15aabf,#03a9f4,,,#3f51b5,,5,3,True,True,3,0,
3790,25,Xaachaz,75,9,122,76,5,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,5,4,7,6,1,False,False,False,False,False,False,True,9,7,2,#66d9e8,#ffeb3b,,,#9c27b0,,5,3,True,True,3,0,
3791,22,Krioxxik,77,14,88,1,6,7,15,8,['FAST_KICK'],0,False,11,5,7,11,6,1,False,False,False,False,False,False,False,6,3,2,#22b8cf,#ffffff,,,#9c27b0,#ffeb3b,6,4,True,False,1,0,
3792,25,Ghaddurru,28,7,122,59,4,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,2,9,6,2,6,False,False,False,False,False,False,True,9,6,2,#e64980,#4caf50,,,#ffffff,,5,3,True,True,3,0,
3793,25,Louphekaa,35,11,122,61,7,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,13,1,5,1,1,False,False,False,False,False,False,True,9,6,2,#e599f7,#ff5722,,,#9c27b0,,5,3,True,True,3,0,
3794,25,Brepherth,73,6,122,60,7,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,2,4,1,12,6,False,False,False,False,False,False,True,9,6,2,#c5f6fa,#009688,,,#e91e63,,5,3,True,True,3,0,
3795,16,Rebreggorm,42,2,122,9,4,5,4,8,"['IRON_FISTS', 'LIGHTNING_LORD']",0,False,12,12,1,6,1,1,False,False,False,False,True,False,False,9,3,2,#f3f0ff,#9c27b0,#ffc107,,#f44336,,6,4,False,True,2,0,
3796,12,Uunniunthau,83,5,3,21,5,9,10,8,['FIRE_LORD'],0,False,19,5,1,1,10,4,True,False,False,False,False,False,False,1,4,2,#c3fae8,#03a9f4,#9c27b0,,#03a9f4,#673ab7,7,4,False,False,1,1,skull=eyes
3797,22,Bhuukrou,57,12,67,30,7,7,15,8,['FAST_KICK'],0,False,18,7,3,8,1,4,False,False,False,False,False,False,False,5,2,2,#5c7cfa,#795548,,,#546e7a,#3f51b5,6,4,True,False,1,0,
3798,25,Xignu,58,5,122,80,4,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,14,1,2,1,8,4,False,False,False,False,False,False,True,9,7,2,#4c6ef5,#03a9f4,,,#00bcd4,,5,3,True,True,3,0,
3799,25,Shroixxaas,26,4,122,26,1,0,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,8,1,6,1,8,False,False,False,False,False,False,True,9,4,2,#f783ac,#3f51b5,,,#ff9800,,5,3,True,True,3,0,
3800,22,Inthaas,19,7,44,3,4,3,15,8,['FAST_KICK'],0,False,2,11,8,9,8,2,False,False,False,False,False,False,False,4,3,2,#f03e3e,#4caf50,,,#00bcd4,#ffc107,6,4,True,False,1,0,
3801,12,Veathreah,118,10,57,15,0,4,13,8,['ICE_LORD'],0,False,3,9,7,21,1,1,False,False,True,False,False,False,False,0,1,2,#fab005,#ff9800,#2196f3,,#ffffff,#ffeb3b,7,5,False,False,1,0,
3802,11,Muuju,59,4,33,63,6,10,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,20,5,1,3,1,12,False,False,False,False,False,True,False,4,6,0,#4263eb,#3f51b5,,#37474f,#3f51b5,#e91e63,7,4,True,False,2,1,skull=eyes
3803,26,Lougruu,19,14,122,87,2,10,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,4,7,4,7,1,8,False,False,False,False,False,False,True,9,7,2,#f03e3e,#ffffff,,,#ffcdd2,,5,3,True,True,3,0,
3804,12,Slaarporsiaz,4,1,67,58,2,9,12,8,['ICE_LORD'],0,False,11,12,3,4,1,10,False,False,True,False,False,False,False,5,5,2,#e9ecef,#e91e63,#3f51b5,,#f44336,#3f51b5,7,4,False,False,1,1,bones=hair
3805,22,Bruzza,57,7,96,54,7,6,15,8,['FAST_KICK'],0,False,12,7,8,9,2,2,False,False,False,False,False,False,False,7,5,2,#5c7cfa,#4caf50,,,#ffeb3b,#673ab7,6,4,True,False,1,0,
3806,22,Thoukian,52,6,32,7,1,7,15,8,['FAST_KICK'],0,False,8,3,4,11,9,5,False,False,False,False,False,False,False,3,3,2,#edf2ff,#009688,,,#ffeb3b,#263238,6,3,True,False,1,0,
3807,25,Zurzhimu,120,12,122,61,3,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,7,2,12,1,1,False,False,False,False,False,False,True,9,6,2,#f08c00,#795548,,,#9c27b0,,5,3,True,True,3,0,
3808,22,Iule,2,3,66,26,5,1,15,8,['FAST_KICK'],0,False,15,16,3,6,1,1,False,False,False,False,False,False,False,5,4,2,#f8f9fa,#673ab7,,,#ff9800,#673ab7,6,3,True,False,1,1,skull=hair
3809,16,Chiniarnoul,87,2,122,13,3,5,11,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,7,4,1,6,9,3,False,True,False,False,False,False,False,9,4,2,#20c997,#9c27b0,#673ab7,,#263238,,6,3,False,True,2,0,
3810,15,Dhiastriumaa,13,0,122,37,0,1,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,2,12,2,4,6,4,False,False,False,False,False,True,False,9,2,1,#ffe3e3,#f44336,,#37474f,#00bcd4,,6,4,True,False,2,0,
3811,22,Vukraon,29,13,48,74,0,7,15,8,['FAST_KICK'],0,False,8,5,6,9,3,9,False,False,False,False,False,False,False,0,7,2,#d6336c,#607d8b,,,#ffffff,#263238,6,3,True,False,1,0,
3812,12,Straolrubehr,20,4,67,1,3,5,10,8,['FIRE_LORD'],0,False,18,11,1,5,1,6,True,False,False,False,False,False,False,5,3,2,#e03131,#3f51b5,#9c27b0,,#9c27b0,#3f51b5,7,3,False,False,1,2,skull=hair & bones=eyes
3813,5,Xeltosez,128,14,122,61,3,10,4,1,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,9,8,3,10,1,1,False,False,False,False,True,True,False,9,6,0,#fd7e14,#ffffff,#ffc107,#263238,#9c27b0,,7,4,False,False,2,0,
3814,22,Pekhe,122,14,88,14,6,7,15,8,['FAST_KICK'],0,False,3,7,5,19,3,3,False,False,False,False,False,False,False,6,1,2,#fff4e6,#ffffff,,,,#ffeb3b,6,3,True,False,1,0,
3815,11,Ghirkuz,16,14,31,9,4,7,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,3,18,3,12,1,4,False,False,False,False,False,True,False,2,3,1,#ff8787,#ffffff,,#212121,#f44336,#f44336,7,4,True,False,2,1,eyes=hair
3816,22,Lleabiol,90,8,107,42,7,9,15,8,['FAST_KICK'],0,False,1,12,6,13,6,2,False,False,False,False,False,False,False,7,2,2,#099268,#cddc39,,,#ff9800,#f44336,6,4,True,False,1,0,
3817,12,Lathostron,83,13,87,64,0,10,13,8,['ICE_LORD'],0,False,10,4,9,7,8,2,False,False,True,False,False,False,False,6,6,2,#c3fae8,#607d8b,#2196f3,,#2196f3,#cddc39,7,4,False,False,1,1,bones=eyes
3818,25,Shebbiorseth,96,7,122,14,6,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,1,12,8,7,3,False,False,False,False,False,False,True,9,1,2,#69db7c,#4caf50,,,,,5,2,True,True,3,0,
3819,11,Diadhioxhaoh,119,3,75,83,0,2,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,6,12,7,15,1,1,False,False,False,False,False,True,False,5,7,1,#f59f00,#673ab7,,#455a64,#cddc39,#ff5722,7,5,True,False,2,0,
3820,22,Caldahr,8,1,31,34,0,10,15,8,['FAST_KICK'],0,False,11,14,3,4,1,8,False,False,False,False,False,False,False,2,2,2,#868e96,#e91e63,,,#9c27b0,#f44336,6,4,True,False,1,0,
3821,12,Thressol,64,8,0,68,5,2,6,8,['REGENERATION_LORD'],0,False,6,1,10,14,5,5,False,True,False,False,False,False,False,1,6,2,#a5d8ff,#cddc39,#ffcdd2,,#cddc39,#263238,7,3,False,False,1,1,skull=eyes
3822,22,Bluuzzebaoth,29,7,118,61,4,1,15,8,['FAST_KICK'],0,False,8,7,8,9,2,6,False,False,False,False,False,False,False,8,6,2,#d6336c,#4caf50,,,#9c27b0,#ffeb3b,6,4,True,False,1,0,
3823,16,Goundu,6,9,122,32,6,10,6,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,3,11,5,11,1,1,False,True,False,False,False,False,False,9,2,2,#ced4da,#ffeb3b,#ffcdd2,,#f44336,,6,4,False,True,2,0,
3824,22,Khorla,78,3,116,17,1,8,15,8,['FAST_KICK'],0,False,8,4,8,6,11,3,False,False,False,False,False,False,False,8,0,2,#15aabf,#673ab7,,,,#8bc34a,6,3,True,False,1,0,
3825,22,Slaotrerzur,0,10,118,85,1,0,15,8,['FAST_KICK'],0,False,3,12,5,20,1,1,False,False,False,False,False,False,False,8,7,2,#ffffff,#ff9800,,,#ffc107,#ffeb3b,6,4,True,False,1,0,
3826,11,Oursessia,17,0,7,10,6,5,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,5,12,5,8,6,4,False,False,False,False,False,True,False,1,3,0,#ff6b6b,#f44336,,#212121,#ffffff,#00bcd4,7,5,True,False,2,0,
3827,22,Nerkez,72,10,62,66,4,4,15,8,['FAST_KICK'],0,False,3,6,3,10,15,3,False,False,False,False,False,False,False,5,6,2,#e3fafc,#ff9800,,,#009688,#263238,6,3,True,False,1,0,
3828,22,Xausthaoz,84,9,94,30,3,5,15,8,['FAST_KICK'],0,False,6,8,6,8,6,6,False,False,False,False,False,False,False,7,2,2,#96f2d7,#ffeb3b,,,#546e7a,#e91e63,6,4,True,False,1,0,
