id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal
5460,25,Hostrax,85,11,122,60,6,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,9,1,5,6,6,False,False,False,False,False,False,True
5461,22,Slintistroux,103,4,4,73,5,8,15,8,['FAST_KICK'],0,False,12,8,5,9,1,6,False,False,False,False,False,False,False
5462,16,Vrulraakkerm,103,11,122,66,6,5,0,8,"['POISON_LORD', 'IRON_FISTS']",0,False,1,7,6,10,6,1,False,False,False,True,False,False,False
5463,15,Detis,28,13,122,45,4,0,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,7,7,3,1,1,12,False,False,False,False,False,True,False
5464,22,Luxxouh,90,0,74,12,7,2,15,8,['FAST_KICK'],0,False,1,12,1,12,9,5,False,False,False,False,False,False,False
5465,22,Dartentaz,89,3,29,7,6,10,15,8,['FAST_KICK'],0,False,7,13,3,11,6,1,False,False,False,False,False,False,False
5466,22,Vauzzioz,95,11,94,82,5,6,15,8,['FAST_KICK'],0,False,2,8,12,8,4,6,False,False,False,False,False,False,False
5467,25,Vrardoi,96,10,122,47,5,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,9,6,7,2,1,False,False,False,False,False,False,True
5468,22,Sthirphiasziaz,63,1,113,80,6,9,15,8,['FAST_KICK'],0,False,16,2,2,1,10,10,False,False,False,False,False,False,False
5469,25,Xalna,40,14,122,4,4,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,4,9,6,2,1,False,False,False,False,False,False,True
5470,22,Toithroin,53,7,75,70,1,6,15,8,['FAST_KICK'],0,False,6,12,6,12,2,2,False,False,False,False,False,False,False
5471,22,Rouciusse,35,1,10,13,1,10,15,8,['FAST_KICK'],0,False,8,6,5,9,3,9,False,False,False,False,False,False,False
5472,11,Yuthraz,28,13,9,88,6,0,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,5,11,9,5,2,8,False,False,False,False,False,True,False
5473,25,Iphatt,56,5,122,54,7,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,3,2,7,2,4,False,False,False,False,False,False,True
5474,22,Drulfauk,112,4,25,85,2,8,15,8,['FAST_KICK'],0,False,6,8,8,14,2,2,False,False,False,False,False,False,False
5475,11,Antheth,10,8,105,49,4,8,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,9,9,8,10,2,2,False,False,False,False,False,True,False
5476,22,Daknas,64,13,20,21,4,9,15,8,['FAST_KICK'],0,False,21,4,3,2,4,6,False,False,False,False,False,False,False
5477,22,Gretregrik,77,8,111,20,3,1,15,8,['FAST_KICK'],0,False,14,8,7,5,6,1,False,False,False,False,False,False,False
5478,22,Strabress,104,5,83,82,0,2,15,8,['FAST_KICK'],0,False,12,1,11,7,6,4,False,False,False,False,False,False,False
5479,22,Blesthuubriah,112,6,39,1,3,7,15,8,['FAST_KICK'],0,False,10,5,6,7,12,1,False,False,False,False,False,False,False
5480,12,Sendaahr,39,3,105,56,3,8,3,8,['LIGHTNING_LORD'],0,False,12,20,1,8,1,1,False,False,False,False,True,False,False
5481,22,Uxxeantek,91,2,45,60,6,5,15,8,['FAST_KICK'],0,False,9,11,1,7,6,6,False,False,False,False,False,False,False
5482,25,Josthochoun,55,7,122,11,4,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,1,6,7,5,5,False,False,False,False,False,False,True
5483,25,Ruxtregga,46,3,122,9,0,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,13,1,5,1,1,False,False,False,False,False,False,True
5484,22,Wobhiutoi,38,6,116,76,7,0,15,8,['FAST_KICK'],0,False,14,7,8,3,8,1,False,False,False,False,False,False,False
5485,22,Pilteddes,124,9,36,1,2,10,15,8,['FAST_KICK'],0,False,12,11,2,13,1,2,False,False,False,False,False,False,False
5486,15,Threaton,6,10,122,85,5,4,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,3,13,3,11,1,1,False,False,False,False,False,True,False
5487,11,Ghaudheaz,104,1,7,41,5,7,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,4,7,7,10,6,6,False,False,False,False,False,True,False
5488,12,Sirsow,120,3,105,55,1,3,14,8,['ICE_LORD'],0,False,6,17,2,15,1,1,False,False,True,False,False,False,False
5489,12,Grilladioz,55,6,40,83,6,0,13,8,['ICE_LORD'],0,False,9,2,8,7,12,2,False,False,True,False,False,False,False
5490,16,Naodhuuh,33,0,122,77,4,6,11,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,12,14,1,2,1,2,False,True,False,False,False,False,False
5491,22,Veggaocuss,74,13,73,5,1,4,15,8,['FAST_KICK'],0,False,6,6,8,8,6,6,False,False,False,False,False,False,False
5492,16,Lliszio,29,13,122,17,2,4,6,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,5,5,3,5,3,9,False,True,False,False,False,False,False
5493,25,Bossoc,86,1,122,40,0,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,5,3,7,6,6,False,False,False,False,False,False,True
5494,16,Phruudrokroh,52,9,122,58,6,6,10,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,6,9,2,9,1,4,True,False,False,False,False,False,False
5495,22,Daunialdao,119,13,14,68,0,0,15,8,['FAST_KICK'],0,False,3,11,10,16,1,1,False,False,False,False,False,False,False
5496,22,Xugrizzo,23,13,7,76,4,9,15,8,['FAST_KICK'],0,False,13,8,5,2,6,6,False,False,False,False,False,False,False
5497,12,Rebomea,108,1,79,24,5,5,12,8,['ICE_LORD'],0,False,8,5,10,11,1,6,False,False,True,False,False,False,False
5498,22,Searkao,105,12,119,36,7,5,15,8,['FAST_KICK'],0,False,9,7,5,15,2,2,False,False,False,False,False,False,False
5499,16,Sthadriu,93,14,122,6,2,9,1,8,"['POISON_LORD', 'IRON_FISTS']",0,False,3,1,14,11,2,1,False,False,False,True,False,False,False
5500,12,Luurissal,88,10,86,65,6,8,9,8,['REGENERATION_LORD'],0,False,4,7,4,7,18,1,False,True,False,False,False,False,False
5501,22,Ceshath,61,6,105,73,1,0,15,8,['FAST_KICK'],0,False,8,13,2,7,6,4,False,False,False,False,False,False,False
5502,2,Sthraamme,91,12,90,59,3,1,7,4,"['ARCHMAGE', 'POISON_LORD']",0,False,7,9,4,14,6,1,False,False,False,True,False,True,False
5503,22,Strogihr,110,8,78,18,0,7,15,8,['FAST_KICK'],0,False,4,4,10,10,1,12,False,False,False,False,False,False,False
5504,22,Unearkoss,3,14,44,62,1,2,15,8,['FAST_KICK'],0,False,12,12,6,10,1,1,False,False,False,False,False,False,False
5505,22,Kelneal,3,5,48,77,0,8,15,8,['FAST_KICK'],0,False,15,7,3,5,5,5,False,False,False,False,False,False,False
5506,25,Jitritross,66,8,122,88,4,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,6,5,7,2,4,False,False,False,False,False,False,True
5507,25,Moishaattio,24,13,122,88,1,0,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,11,3,3,1,8,False,False,False,False,False,False,True
5508,22,Gonthoun,83,1,36,26,0,5,15,8,['FAST_KICK'],0,False,9,9,1,7,6,8,False,False,False,False,False,False,False
5509,11,Kheddotheth,32,12,82,70,2,3,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,15,11,1,10,2,2,False,False,False,False,False,True,False
5510,25,Hachiurih,106,8,122,88,1,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,6,10,12,1,2,False,False,False,False,False,False,True
5511,22,Draniorm,17,12,28,51,4,4,15,8,['FAST_KICK'],0,False,4,14,1,13,6,2,False,False,False,False,False,False,False
5512,22,Sranrarke,5,14,18,34,0,5,15,8,['FAST_KICK'],0,False,14,8,6,6,1,6,False,False,False,False,False,False,False
5513,22,Blejuuth,110,8,97,35,7,10,15,8,['FAST_KICK'],0,False,12,2,10,12,1,4,False,False,False,False,False,False,False
5514,25,Khishu,35,5,122,87,6,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,13,5,1,1,2,8,False,False,False,False,False,False,True
5515,22,Thoilphius,81,11,34,8,7,6,15,8,['FAST_KICK'],0,False,8,14,2,10,6,1,False,False,False,False,False,False,False
5516,11,Glehulra,42,8,87,28,6,9,15,6,"['ARCHMAGE', 'FAST_KICK']",0,False,6,9,10,15,1,1,False,False,False,False,False,True,False
5517,22,Maussaudhin,47,10,94,0,7,4,15,8,['FAST_KICK'],0,False,10,12,1,6,1,12,False,False,False,False,False,False,False
5518,25,Chaudhaanthaz,26,8,122,20,1,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,6,5,5,1,6,False,False,False,False,False,False,True
5519,25,Choidhou,4,10,122,36,2,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,8,3,6,2,2,False,False,False,False,False,False,True
5520,12,Ladrahez,36,1,44,10,5,9,5,8,['FIRE_LORD'],0,False,11,11,3,9,1,6,True,False,False,False,False,False,False
5521,12,Ishuu,45,7,32,11,0,9,1,8,['POISON_LORD'],0,False,6,3,6,11,8,6,False,False,False,True,False,False,False
5522,12,Slaachol,93,0,2,1,3,1,11,8,['REGENERATION_LORD'],0,False,12,12,6,6,2,2,False,True,False,False,False,False,False
5523,25,Tolfoggax,111,14,122,75,3,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,2,8,9,1,6,False,False,False,False,False,False,True
5524,22,Iottu,108,9,119,87,5,9,15,8,['FAST_KICK'],0,False,1,8,8,17,1,6,False,False,False,False,False,False,False
5525,12,Jiagnaas,5,14,6,86,1,4,4,8,['LIGHTNING_LORD'],0,False,12,9,6,9,2,2,False,False,False,False,True,False,False
5526,22,Leaszurzha,56,10,86,27,0,1,15,8,['FAST_KICK'],0,False,8,8,2,8,6,8,False,False,False,False,False,False,False
5527,22,Ilmaltuss,91,8,57,48,3,2,15,8,['FAST_KICK'],0,False,7,4,8,13,6,2,False,False,False,False,False,False,False
5528,12,Phealfios,66,2,48,56,1,10,11,8,['REGENERATION_LORD'],0,False,12,9,1,9,5,5,False,True,False,False,False,False,False
5529,22,Sthrujassul,21,10,70,70,0,5,15,8,['FAST_KICK'],0,False,1,17,1,13,6,2,False,False,False,False,False,False,False
5530,15,Boidroustroiz,92,11,122,11,0,4,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,1,6,6,10,5,3,False,False,False,False,False,True,False
5531,22,Shiabbois,95,1,100,1,7,10,15,8,['FAST_KICK'],0,False,9,6,7,4,8,6,False,False,False,False,False,False,False
5532,22,Jahreannuu,53,12,47,24,5,4,15,8,['FAST_KICK'],0,False,9,9,5,13,1,4,False,False,False,False,False,False,False
5533,22,Draalmih,32,6,111,13,1,4,15,8,['FAST_KICK'],0,False,14,8,2,4,9,3,False,False,False,False,False,False,False
5534,25,Halfou,102,8,122,59,2,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,1,13,14,1,1,False,False,False,False,False,False,True
5535,25,Kassoxxuz,28,7,122,44,5,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,5,2,9,6,2,6,False,False,False,False,False,False,True
5536,22,Slustriu,113,0,8,65,7,5,15,8,['FAST_KICK'],0,False,3,9,5,9,12,2,False,False,False,False,False,False,False
5537,22,Sthrutriurm,11,0,90,8,0,3,15,8,['FAST_KICK'],0,False,3,20,3,12,1,2,False,False,False,False,False,False,False
5538,11,Zeacaophaos,93,13,54,80,6,6,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,6,4,12,4,14,1,False,False,False,False,False,True,False
5539,22,Drandix,110,3,107,21,6,5,15,8,['FAST_KICK'],0,False,12,10,5,7,2,4,False,False,False,False,False,False,False
5540,12,Bhuugnau,21,6,41,47,0,2,3,8,['LIGHTNING_LORD'],0,False,8,10,8,4,8,2,False,False,False,False,True,False,False
5541,22,Archiukhath,121,7,1,29,6,0,15,8,['FAST_KICK'],0,False,5,4,11,12,2,6,False,False,False,False,False,False,False
5542,22,Sligniss,74,3,52,27,1,8,15,8,['FAST_KICK'],0,False,15,5,3,1,8,8,False,False,False,False,False,False,False
5543,12,Ghoxtril,65,4,102,82,5,1,4,8,['LIGHTNING_LORD'],0,False,12,1,11,8,4,4,False,False,False,False,True,False,False
5544,25,Uxhah,11,7,122,44,7,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,3,12,7,2,1,False,False,False,False,False,False,True
5545,12,Grathrik,15,3,109,25,2,3,9,8,['REGENERATION_LORD'],0,False,8,14,2,8,1,8,False,True,False,False,False,False,False
5546,15,Thaognu,41,2,122,20,4,7,15,0,"['ARCHMAGE', 'FAST_KICK']",0,False,18,11,1,1,1,1,False,False,False,False,False,True,False
5547,22,Ochaan,73,0,14,75,5,0,15,8,['FAST_KICK'],0,False,4,14,2,6,6,8,False,False,False,False,False,False,False
5548,12,Roindroulfiah,96,8,15,86,4,3,5,8,['FIRE_LORD'],0,False,1,7,12,12,2,6,True,False,False,False,False,False,False
5549,22,Viustragno,110,7,86,44,5,5,15,8,['FAST_KICK'],0,False,4,1,15,12,8,1,False,False,False,False,False,False,False
5550,26,Baogel,20,0,122,10,2,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,12,3,8,1,4,False,False,False,False,False,False,True
5551,22,Mazauldaa,128,10,60,66,7,0,15,8,['FAST_KICK'],0,False,2,12,2,12,6,6,False,False,False,False,False,False,False
5552,25,Ciugraoth,114,1,122,35,7,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,5,2,7,1,8,False,False,False,False,False,False,True
5553,22,Peaphion,106,14,5,63,2,0,15,8,['FAST_KICK'],0,False,15,1,8,10,2,4,False,False,False,False,False,False,False
5554,25,Crenubrurth,124,8,122,19,6,9,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,8,5,11,1,1,False,False,False,False,False,False,True
5555,12,Khaoliun,67,6,86,44,2,7,9,8,['REGENERATION_LORD'],0,False,12,1,6,5,14,2,False,True,False,False,False,False,False
5556,22,Sruxxemmirm,64,11,115,79,7,6,15,8,['FAST_KICK'],0,False,13,7,1,5,10,4,False,False,False,False,False,False,False
5557,12,Dheriul,17,7,66,33,5,8,14,8,['ICE_LORD'],0,False,8,12,6,4,2,8,False,False,True,False,False,False,False
5558,12,Ourou,124,9,102,15,5,10,7,8,['POISON_LORD'],0,False,3,7,10,20,1,1,False,False,False,True,False,False,False
5559,22,Dhiaphrios,89,2,31,48,1,4,15,8,['FAST_KICK'],0,False,13,11,1,5,6,4,False,False,False,False,False,False,False
5560,22,Caulaumlou,4,10,12,52,5,2,15,8,['FAST_KICK'],0,False,3,13,9,13,2,1,False,False,False,False,False,False,False
5561,11,Briorkabria,58,8,75,28,7,5,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,6,13,5,14,1,2,False,False,False,False,False,True,False
5562,22,Ordis,110,11,80,85,2,3,15,8,['FAST_KICK'],0,False,6,15,5,14,1,1,False,False,False,False,False,False,False
5563,25,Wruuhrau,115,7,122,25,7,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,4,10,14,2,1,False,False,False,False,False,False,True
5564,16,Tezzurath,61,14,122,45,4,10,10,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,11,3,3,5,1,8,True,False,False,False,False,False,False
5565,22,Zulrok,28,14,98,11,7,5,15,8,['FAST_KICK'],0,False,11,2,3,8,5,11,False,False,False,False,False,False,False
5566,22,Ogniaddiaz,73,4,108,50,7,3,15,8,['FAST_KICK'],0,False,10,1,4,5,15,5,False,False,False,False,False,False,False
5567,22,Jurcha,124,8,91,43,5,8,15,8,['FAST_KICK'],0,False,2,7,7,12,1,12,False,False,False,False,False,False,False
5568,22,Zirdurm,32,7,67,88,6,6,15,8,['FAST_KICK'],0,False,12,11,6,5,2,4,False,False,False,False,False,False,False
5569,22,Zulruuth,47,5,27,61,0,5,15,8,['FAST_KICK'],0,False,18,8,2,8,2,2,False,False,False,False,False,False,False
5570,22,Pinthakkorr,9,14,102,42,1,7,15,8,['FAST_KICK'],0,False,6,8,11,15,1,1,False,False,False,False,False,False,False
5571,16,Plophrath,85,10,122,78,2,3,9,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,7,7,1,7,6,2,False,True,False,False,False,False,False
5572,15,Jiurreshoutt,129,9,122,57,7,3,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,1,8,3,12,1,6,False,False,False,False,False,True,False
5573,12,Tinidruuw,5,14,62,48,6,5,14,8,['ICE_LORD'],0,False,12,4,6,10,3,5,False,False,True,False,False,False,False
5574,22,Taogroun,55,11,33,80,2,8,15,8,['FAST_KICK'],0,False,10,9,2,5,6,8,False,False,False,False,False,False,False
5575,22,Ghigukhoihr,0,1,74,21,1,2,15,8,['FAST_KICK'],0,False,11,7,3,9,2,8,False,False,False,False,False,False,False
5576,22,Lothrika,98,2,107,83,2,3,15,8,['FAST_KICK'],0,False,6,9,11,10,2,2,False,False,False,False,False,False,False
5577,22,Wreasadri,89,1,60,23,6,5,15,8,['FAST_KICK'],0,False,4,4,8,4,8,12,False,False,False,False,False,False,False
5578,12,Crurkemmor,40,7,68,49,1,3,5,8,['FIRE_LORD'],0,False,18,4,6,2,6,4,True,False,False,False,False,False,False
5579,22,Cophar,35,13,110,79,4,3,15,8,['FAST_KICK'],0,False,21,10,3,2,2,2,False,False,False,False,False,False,False
5580,25,Gaoliol,59,7,122,57,2,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,7,2,7,4,2,8,False,False,False,False,False,False,True
5581,11,Trursoshaaw,37,14,20,69,1,0,15,6,"['ARCHMAGE', 'FAST_KICK']",0,False,15,7,5,11,1,2,False,False,False,False,False,True,False
5582,22,Pliundra,98,10,111,61,1,10,15,8,['FAST_KICK'],0,False,12,12,6,8,2,1,False,False,False,False,False,False,False
5583,16,Xekke,100,6,122,37,5,0,10,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,4,1,10,2,14,1,True,False,False,False,False,False,False
5584,12,Ahri,18,13,88,0,7,9,5,8,['FIRE_LORD'],0,False,5,13,5,9,1,8,True,False,False,False,False,False,False
5585,22,Magruz,6,11,43,65,2,8,15,8,['FAST_KICK'],0,False,5,11,7,11,6,1,False,False,False,False,False,False,False
5586,11,Xolniarnuu,102,1,56,64,2,10,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,8,2,10,10,2,8,False,False,False,False,False,True,False
5587,22,Shrunnioh,57,0,56,9,4,10,15,8,['FAST_KICK'],0,False,6,13,5,12,1,4,False,False,False,False,False,False,False
5588,22,Phremliuz,11,10,78,12,1,9,15,8,['FAST_KICK'],0,False,5,10,3,10,3,9,False,False,False,False,False,False,False
5589,25,Thrausthouth,66,12,122,77,7,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,15,6,1,5,2,2,False,False,False,False,False,False,True
5590,22,Wrialmontuth,23,14,33,80,2,10,15,8,['FAST_KICK'],0,False,9,4,5,4,6,12,False,False,False,False,False,False,False
5591,22,Vulfaugraal,15,10,81,42,5,8,15,8,['FAST_KICK'],0,False,6,17,1,13,1,4,False,False,False,False,False,False,False
5592,11,Triarzhiass,69,9,52,57,3,10,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,13,3,3,7,4,10,False,False,False,False,False,True,False
5593,11,Slouruunnos,110,8,74,74,7,1,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,3,5,13,19,1,1,False,False,False,False,False,True,False
5594,22,Yextruw,16,13,79,71,6,4,15,8,['FAST_KICK'],0,False,9,18,3,8,1,2,False,False,False,False,False,False,False
5595,22,Biontodiu,115,0,45,44,0,0,15,8,['FAST_KICK'],0,False,3,13,5,17,1,2,False,False,False,False,False,False,False
5596,12,Srusoziorr,4,11,12,19,7,10,7,8,['POISON_LORD'],0,False,9,17,3,11,1,1,False,False,False,True,False,False,False
5597,22,Netuunnouh,102,3,36,26,0,8,15,8,['FAST_KICK'],0,False,12,10,5,11,1,2,False,False,False,False,False,False,False
5598,22,Lenaox,117,11,98,43,2,9,15,8,['FAST_KICK'],0,False,7,9,3,11,2,8,False,False,False,False,False,False,False
5599,22,Nuxtramow,73,10,35,87,3,10,15,8,['FAST_KICK'],0,False,9,10,3,6,6,6,False,False,False,False,False,False,False
5600,25,Teaphrountiss,82,0,122,78,1,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,7,8,1,4,6,4,False,False,False,False,False,False,True
5601,22,Pexxa,34,3,38,85,1,2,15,8,['FAST_KICK'],0,False,18,13,1,5,2,2,False,False,False,False,False,False,False
5602,12,Lluungea,90,6,4,46,0,9,3,8,['LIGHTNING_LORD'],0,False,15,5,3,3,12,2,False,False,False,False,True,False,False
5603,22,Wruphungix,60,4,16,73,3,2,15,8,['FAST_KICK'],0,False,12,14,1,6,1,8,False,False,False,False,False,False,False
5604,22,Pisimmen,48,13,24,68,1,6,15,8,['FAST_KICK'],0,False,10,7,9,8,6,1,False,False,False,False,False,False,False
5605,2,Frauthois,7,4,24,37,7,4,1,7,"['ARCHMAGE', 'POISON_LORD']",0,False,12,5,6,3,12,2,False,False,False,True,False,True,False
5606,12,Hiatrea,78,0,96,86,4,1,3,8,['LIGHTNING_LORD'],0,False,8,16,2,6,6,2,False,False,False,False,True,False,False
5607,25,Oussiubhous,130,11,122,57,4,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,1,12,1,10,1,6,False,False,False,False,False,False,True
5608,13,Hase,86,0,36,22,2,8,1,8,['POISON_LORD'],0,False,9,8,3,4,12,4,False,False,False,True,False,False,False
5609,25,Troiltherr,36,8,122,60,4,7,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,6,5,5,1,6,False,False,False,False,False,False,True
5610,2,Cherkeghi,82,9,91,57,0,7,1,7,"['ARCHMAGE', 'POISON_LORD']",0,False,3,5,5,9,6,12,False,False,False,True,False,True,False
5611,22,Friograasza,59,14,110,12,6,6,15,8,['FAST_KICK'],0,False,15,4,3,10,3,5,False,False,False,False,False,False,False
5612,22,Uuthris,75,11,69,74,1,8,15,8,['FAST_KICK'],0,False,7,6,7,8,12,1,False,False,False,False,False,False,False
5613,11,Drursas,3,8,68,1,7,3,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,15,6,8,7,2,2,False,False,False,False,False,True,False
5614,22,Sthruxtrorzorth,109,9,77,37,2,1,15,8,['FAST_KICK'],0,False,2,2,9,15,9,3,False,False,False,False,False,False,False
5615,16,Thiorniuhrios,88,10,122,17,2,3,7,8,"['POISON_LORD', 'IRON_FISTS']",0,False,1,6,1,10,9,3,False,False,False,True,False,False,False
5616,16,Beshiss,76,11,122,77,4,10,6,8,"['IRON_FISTS', 'REGENERATION_LORD']",0,False,8,10,2,4,6,1,False,True,False,False,False,False,False
5617,12,Jagnirri,75,10,45,83,1,9,4,8,['LIGHTNING_LORD'],0,False,2,10,7,15,6,1,False,False,False,False,True,False,False
5618,25,Giursi,47,4,122,17,1,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,4,1,6,3,5,False,False,False,False,False,False,True
5619,22,Zersethron,14,11,67,75,2,5,15,8,['FAST_KICK'],0,False,8,15,1,7,1,10,False,False,False,False,False,False,False
5620,22,Lloshossau,44,6,61,81,4,4,15,8,['FAST_KICK'],0,False,11,6,3,2,12,6,False,False,False,False,False,False,False
5621,12,Trukkixtrax,19,1,22,71,5,1,4,8,['LIGHTNING_LORD'],0,False,8,14,1,6,2,10,False,False,False,False,True,False,False
5622,22,Tephaagak,74,1,65,50,4,0,15,8,['FAST_KICK'],0,False,12,5,4,1,12,6,False,False,False,False,False,False,False
5623,22,Rukkakhurth,122,8,71,58,1,8,15,8,['FAST_KICK'],0,False,1,11,11,14,2,2,False,False,False,False,False,False,False
5624,22,Dronguphrex,113,8,67,67,6,6,15,8,['FAST_KICK'],0,False,6,3,13,14,2,2,False,False,False,False,False,False,False
5625,22,Xuddak,5,1,119,67,0,6,15,8,['FAST_KICK'],0,False,5,10,9,8,2,6,False,False,False,False,False,False,False
5626,22,Sioniknis,3,12,119,20,3,6,15,8,['FAST_KICK'],0,False,12,14,3,11,1,1,False,False,False,False,False,False,False
5627,25,Ghabbaas,99,13,122,6,5,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,3,3,14,8,2,1,False,False,False,False,False,False,True
5628,22,Uxxistrin,58,4,101,1,3,4,15,8,['FAST_KICK'],0,False,18,5,6,5,2,4,False,False,False,False,False,False,False
5629,25,Miuhlous,1,3,122,66,0,8,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,7,5,1,5,9,3,False,False,False,False,False,False,True
5630,22,Kiszuxtrohr,90,2,5,61,5,9,15,8,['FAST_KICK'],0,False,19,7,1,3,8,2,False,False,False,False,False,False,False
5631,22,Ablal,48,4,5,77,7,7,15,8,['FAST_KICK'],0,False,24,8,1,2,2,4,False,False,False,False,False,False,False
5632,15,Konik,92,14,122,21,3,10,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,9,1,9,6,4,2,False,False,False,False,False,True,False
5633,22,Aulliakruu,38,8,48,67,2,9,15,8,['FAST_KICK'],0,False,6,4,11,11,5,3,False,False,False,False,False,False,False
5634,25,Aollao,108,6,122,67,2,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,2,1,13,7,8,1,False,False,False,False,False,False,True
5635,22,Liuhlous,23,10,36,76,1,3,15,8,['FAST_KICK'],0,False,14,11,1,7,1,8,False,False,False,False,False,False,False
5636,22,Dimuszax,84,4,87,10,2,1,15,8,['FAST_KICK'],0,False,10,2,9,11,6,2,False,False,False,False,False,False,False
5637,11,Siohlol,28,11,115,37,3,3,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,5,9,3,5,12,6,False,False,False,False,False,True,False
5638,25,Chognuss,14,1,122,73,7,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,2,14,1,4,1,10,False,False,False,False,False,False,False
